file,utterance_id,reference,hypothesis,ref_normalized,hyp_normalized,wer,cer,ref_word_count,hyp_word_count
3570-5696-0008.flac,3570-5696-0008,BUT IT IS ON OTHER GROUNDS WORTH NOTING THAT THE TERM WASTE IN THE LANGUAGE OF EVERYDAY LIFE IMPLIES DEPRECATION OF WHAT IS CHARACTERIZED AS WASTEFUL,But it is on other grounds worth noting that the term waste in the language of everyday life implies deprecation of what is characterized as wasteful.,but it is on other grounds worth noting that the term waste in the language of everyday life implies deprecation of what is characterized as wasteful,but it is on other grounds worth noting that the term waste in the language of everyday life implies deprecation of what is characterized as wasteful,0.0,0.0,26,26
3570-5696-0009.flac,3570-5696-0009,IN STRICT ACCURACY NOTHING SHOULD BE INCLUDED UNDER THE HEAD OF CONSPICUOUS WASTE BUT SUCH EXPENDITURE AS IS INCURRED ON THE GROUND OF AN INVIDIOUS PECUNIARY COMPARISON,In strict accuracy nothing should be included under the head of conspicuous waste but such expenditure as is incurred on the ground of an invidious pecuniary comparison.,in strict accuracy nothing should be included under the head of conspicuous waste but such expenditure as is incurred on the ground of an invidious pecuniary comparison,in strict accuracy nothing should be included under the head of conspicuous waste but such expenditure as is incurred on the ground of an invidious pecuniary comparison,0.0,0.0,27,27
3570-5696-0010.flac,3570-5696-0010,AN ARTICLE MAY BE USEFUL AND WASTEFUL BOTH AND ITS UTILITY TO THE CONSUMER MAY BE MADE UP OF USE AND WASTE IN THE MOST VARYING PROPORTIONS,"An article may be useful and wasteful both, and its utility to the consumer may be made up of use and waste in the most varying proportions.",an article may be useful and wasteful both and its utility to the consumer may be made up of use and waste in the most varying proportions,an article may be useful and wasteful both and its utility to the consumer may be made up of use and waste in the most varying proportions,0.0,0.0,27,27
3575-170457-0000.flac,3575-170457-0000,AND OFTEN HAS MY MOTHER SAID WHILE ON HER LAP I LAID MY HEAD SHE FEARED FOR TIME I WAS NOT MADE BUT FOR ETERNITY,"And often has my mother said, while on her lap I laid my head, she feared for time I was not made, but for eternity.",and often has my mother said while on her lap i laid my head she feared for time i was not made but for eternity,and often has my mother said while on her lap i laid my head she feared for time i was not made but for eternity,0.0,0.0,25,25
3575-170457-0001.flac,3575-170457-0001,WHY ARE WE TO BE DENIED EACH OTHER'S SOCIETY,Why are we to be denied each other's society?,why are we to be denied each others society,why are we to be denied each others society,0.0,0.0,9,9
3575-170457-0002.flac,3575-170457-0002,WHY ARE WE TO BE DIVIDED,Why are we to be divided?,why are we to be divided,why are we to be divided,0.0,0.0,6,6
3575-170457-0003.flac,3575-170457-0003,SURELY IT MUST BE BECAUSE WE ARE IN DANGER OF LOVING EACH OTHER TOO WELL OF LOSING SIGHT OF THE CREATOR IN IDOLATRY OF THE CREATURE,"Surely it must be because we are in danger of loving each other too well, of losing sight of the Creator and idolatry of the creature.",surely it must be because we are in danger of loving each other too well of losing sight of the creator in idolatry of the creature,surely it must be because we are in danger of loving each other too well of losing sight of the creator and idolatry of the creature,0.038461538461538464,0.015267175572519083,26,26
3575-170457-0004.flac,3575-170457-0004,WE USED TO DISPUTE ABOUT POLITICS AND RELIGION,We used to dispute about politics and religion.,we used to dispute about politics and religion,we used to dispute about politics and religion,0.0,0.0,8,8
3575-170457-0005.flac,3575-170457-0005,SHE A TORY AND CLERGYMAN'S DAUGHTER WAS ALWAYS IN A MINORITY OF ONE IN OUR HOUSE OF VIOLENT DISSENT AND RADICALISM,"She, a Torian clergyman's daughter, was always in a minority of one in our house of violent dissent and radicalism.",she a tory and clergymans daughter was always in a minority of one in our house of violent dissent and radicalism,she a torian clergymans daughter was always in a minority of one in our house of violent dissent and radicalism,0.09523809523809523,0.02654867256637168,21,20
3575-170457-0006.flac,3575-170457-0006,HER FEEBLE HEALTH GAVE HER HER YIELDING MANNER FOR SHE COULD NEVER OPPOSE ANY ONE WITHOUT GATHERING UP ALL HER STRENGTH FOR THE STRUGGLE,"Her feeble health gave her her yielding manner, for she could never oppose anyone without gathering up all her strength for the struggle.",her feeble health gave her her yielding manner for she could never oppose any one without gathering up all her strength for the struggle,her feeble health gave her her yielding manner for she could never oppose anyone without gathering up all her strength for the struggle,0.08333333333333333,0.007352941176470588,24,23
3575-170457-0007.flac,3575-170457-0007,HE SPOKE FRENCH PERFECTLY I HAVE BEEN TOLD WHEN NEED WAS BUT DELIGHTED USUALLY IN TALKING THE BROADEST YORKSHIRE,"He spoke French perfectly, I've been told, when need was, but delighted usually in talking the broadest Yorkshire.",he spoke french perfectly i have been told when need was but delighted usually in talking the broadest yorkshire,he spoke french perfectly ive been told when need was but delighted usually in talking the broadest yorkshire,0.10526315789473684,0.026785714285714284,19,18
3575-170457-0008.flac,3575-170457-0008,AND SO LIFE AND DEATH HAVE DISPERSED THE CIRCLE OF VIOLENT RADICALS AND DISSENTERS INTO WHICH TWENTY YEARS AGO THE LITTLE QUIET RESOLUTE CLERGYMAN'S DAUGHTER WAS RECEIVED AND BY WHOM SHE WAS TRULY LOVED AND HONOURED,and so life and death have dispersed the circle of violent radicals and dissenters into which twenty years ago the little quiet resolute clergyman's daughter was received and by whom she was truly loved and honoured you,and so life and death have dispersed the circle of violent radicals and dissenters into which twenty years ago the little quiet resolute clergymans daughter was received and by whom she was truly loved and honoured,and so life and death have dispersed the circle of violent radicals and dissenters into which twenty years ago the little quiet resolute clergymans daughter was received and by whom she was truly loved and honoured you,0.027777777777777776,0.018691588785046728,36,37
3575-170457-0009.flac,3575-170457-0009,JANUARY AND FEBRUARY OF EIGHTEEN THIRTY SEVEN HAD PASSED AWAY AND STILL THERE WAS NO REPLY FROM SOUTHEY,January and February of 1837 had passed away and still there was no reply from the southey.,january and february of eighteen thirty seven had passed away and still there was no reply from southey,january and february of 1837 had passed away and still there was no reply from the southey,0.2222222222222222,0.24271844660194175,18,17
3575-170457-0010.flac,3575-170457-0010,I AM NOT DEPRECIATING IT WHEN I SAY THAT IN THESE TIMES IT IS NOT RARE,I am not depreciating it when I say that in these times it is not rare.,i am not depreciating it when i say that in these times it is not rare,i am not depreciating it when i say that in these times it is not rare,0.0,0.0,16,16
3575-170457-0011.flac,3575-170457-0011,BUT IT IS NOT WITH A VIEW TO DISTINCTION THAT YOU SHOULD CULTIVATE THIS TALENT IF YOU CONSULT YOUR OWN HAPPINESS,"But it is not with a view to distinction that you should cultivate this talent, if you consult your own happiness.",but it is not with a view to distinction that you should cultivate this talent if you consult your own happiness,but it is not with a view to distinction that you should cultivate this talent if you consult your own happiness,0.0,0.0,21,21
3575-170457-0012.flac,3575-170457-0012,YOU WILL SAY THAT A WOMAN HAS NO NEED OF SUCH A CAUTION THERE CAN BE NO PERIL IN IT FOR HER,You will say that a woman has no need of such a caution. There can be no peril in it for her.,you will say that a woman has no need of such a caution there can be no peril in it for her,you will say that a woman has no need of such a caution there can be no peril in it for her,0.0,0.0,22,22
3575-170457-0013.flac,3575-170457-0013,THE MORE SHE IS ENGAGED IN HER PROPER DUTIES THE LESS LEISURE WILL SHE HAVE FOR IT EVEN AS AN ACCOMPLISHMENT AND A RECREATION,"The more she is engaged in her proper duties, the less leisure will she have for it, even as an accomplishment and a recreation.",the more she is engaged in her proper duties the less leisure will she have for it even as an accomplishment and a recreation,the more she is engaged in her proper duties the less leisure will she have for it even as an accomplishment and a recreation,0.0,0.0,24,24
3575-170457-0014.flac,3575-170457-0014,TO THOSE DUTIES YOU HAVE NOT YET BEEN CALLED AND WHEN YOU ARE YOU WILL BE LESS EAGER FOR CELEBRITY,To those duties you have not yet been called and when you are you will be less eager for celebrity.,to those duties you have not yet been called and when you are you will be less eager for celebrity,to those duties you have not yet been called and when you are you will be less eager for celebrity,0.0,0.0,20,20
3575-170457-0015.flac,3575-170457-0015,BUT DO NOT SUPPOSE THAT I DISPARAGE THE GIFT WHICH YOU POSSESS NOR THAT I WOULD DISCOURAGE YOU FROM EXERCISING IT I ONLY EXHORT YOU SO TO THINK OF IT AND SO TO USE IT AS TO RENDER IT CONDUCIVE TO YOUR OWN PERMANENT GOOD,but do not suppose that i disparage the gift which you possess nor that i would discourage you from exercising it i only exhort you so to think of it and so to use it as to render it conducive to your own permanent good,but do not suppose that i disparage the gift which you possess nor that i would discourage you from exercising it i only exhort you so to think of it and so to use it as to render it conducive to your own permanent good,but do not suppose that i disparage the gift which you possess nor that i would discourage you from exercising it i only exhort you so to think of it and so to use it as to render it conducive to your own permanent good,0.0,0.0,45,45
3575-170457-0016.flac,3575-170457-0016,FAREWELL MADAM,"Farewell, Madame.",farewell madam,farewell madame,0.5,0.07142857142857142,2,2
3575-170457-0017.flac,3575-170457-0017,THOUGH I MAY BE BUT AN UNGRACIOUS ADVISER YOU WILL ALLOW ME THEREFORE TO SUBSCRIBE MYSELF WITH THE BEST WISHES FOR YOUR HAPPINESS HERE AND HEREAFTER YOUR TRUE FRIEND ROBERT SOUTHEY,"Though I may be but an ungracious advisor, you will allow me, therefore, to subscribe myself, with the best wishes for your happiness, here and hereafter, your true friend, Robert Southey.",though i may be but an ungracious adviser you will allow me therefore to subscribe myself with the best wishes for your happiness here and hereafter your true friend robert southey,though i may be but an ungracious advisor you will allow me therefore to subscribe myself with the best wishes for your happiness here and hereafter your true friend robert southey,0.03225806451612903,0.005555555555555556,31,31
3575-170457-0018.flac,3575-170457-0018,SIR MARCH SIXTEENTH,"Sir, March 16th.",sir march sixteenth,sir march 16th,0.3333333333333333,0.3684210526315789,3,3
3575-170457-0019.flac,3575-170457-0019,I HAD NOT VENTURED TO HOPE FOR SUCH A REPLY SO CONSIDERATE IN ITS TONE SO NOBLE IN ITS SPIRIT,"I have not ventured to hope for such a reply, so considerate in its tone, so noble in its spirit.",i had not ventured to hope for such a reply so considerate in its tone so noble in its spirit,i have not ventured to hope for such a reply so considerate in its tone so noble in its spirit,0.05,0.021505376344086023,20,20
3575-170457-0020.flac,3575-170457-0020,I KNOW THE FIRST LETTER I WROTE TO YOU WAS ALL SENSELESS TRASH FROM BEGINNING TO END BUT I AM NOT ALTOGETHER THE IDLE DREAMING BEING IT WOULD SEEM TO DENOTE,"I know the first letter I wrote to you is all senseless trash from beginning to end, but I am not altogether the idle dreaming being it would seem to denote.",i know the first letter i wrote to you was all senseless trash from beginning to end but i am not altogether the idle dreaming being it would seem to denote,i know the first letter i wrote to you is all senseless trash from beginning to end but i am not altogether the idle dreaming being it would seem to denote,0.03225806451612903,0.01282051282051282,31,31
3575-170457-0021.flac,3575-170457-0021,I THOUGHT IT THEREFORE MY DUTY WHEN I LEFT SCHOOL TO BECOME A GOVERNESS,I thought it therefore my duty when I left school to become a governess.,i thought it therefore my duty when i left school to become a governess,i thought it therefore my duty when i left school to become a governess,0.0,0.0,14,14
3575-170457-0022.flac,3575-170457-0022,IN THE EVENINGS I CONFESS I DO THINK BUT I NEVER TROUBLE ANY ONE ELSE WITH MY THOUGHTS,"In the evenings I confess, I do think, but I never trouble anyone else with my thoughts.",in the evenings i confess i do think but i never trouble any one else with my thoughts,in the evenings i confess i do think but i never trouble anyone else with my thoughts,0.1111111111111111,0.011627906976744186,18,17
3575-170457-0023.flac,3575-170457-0023,I CAREFULLY AVOID ANY APPEARANCE OF PREOCCUPATION AND ECCENTRICITY WHICH MIGHT LEAD THOSE I LIVE AMONGST TO SUSPECT THE NATURE OF MY PURSUITS,"I carefully avoid any appearance of preoccupation and eccentricity, which might lead those I live amongst to suspect the nature of my pursuits.",i carefully avoid any appearance of preoccupation and eccentricity which might lead those i live amongst to suspect the nature of my pursuits,i carefully avoid any appearance of preoccupation and eccentricity which might lead those i live amongst to suspect the nature of my pursuits,0.0,0.0,23,23
3575-170457-0024.flac,3575-170457-0024,I DON'T ALWAYS SUCCEED FOR SOMETIMES WHEN I'M TEACHING OR SEWING I WOULD RATHER BE READING OR WRITING BUT I TRY TO DENY MYSELF AND MY FATHER'S APPROBATION AMPLY REWARDED ME FOR THE PRIVATION,"I don't always succeed, for sometimes when I'm teaching or sewing, I would rather be reading or writing, but I tried to deny myself, and my father's approbation amply rewarded me for the probation.",i dont always succeed for sometimes when im teaching or sewing i would rather be reading or writing but i try to deny myself and my fathers approbation amply rewarded me for the privation,i dont always succeed for sometimes when im teaching or sewing i would rather be reading or writing but i tried to deny myself and my fathers approbation amply rewarded me for the probation,0.058823529411764705,0.026737967914438502,34,34
3575-170457-0025.flac,3575-170457-0025,AGAIN I THANK YOU THIS INCIDENT I SUPPOSE WILL BE RENEWED NO MORE IF I LIVE TO BE AN OLD WOMAN I SHALL REMEMBER IT THIRTY YEARS HENCE AS A BRIGHT DREAM,"Again, I thank you. This incident, I suppose, will be renewed no more. If I live to be an old woman, I shall remember it thirty years hence as a bright dream.",again i thank you this incident i suppose will be renewed no more if i live to be an old woman i shall remember it thirty years hence as a bright dream,again i thank you this incident i suppose will be renewed no more if i live to be an old woman i shall remember it thirty years hence as a bright dream,0.0,0.0,32,32
3575-170457-0026.flac,3575-170457-0026,P S PRAY SIR EXCUSE ME FOR WRITING TO YOU A SECOND TIME I COULD NOT HELP WRITING PARTLY TO TELL YOU HOW THANKFUL I AM FOR YOUR KINDNESS AND PARTLY TO LET YOU KNOW THAT YOUR ADVICE SHALL NOT BE WASTED HOWEVER SORROWFULLY AND RELUCTANTLY IT MAY BE AT FIRST FOLLOWED C B,"P.S. Pray, sir, excuse me for writing to you a second time. I could not help writing, partly to tell you how thankful I am for your kindness, and partly to let you know that your advice shall not be wasted, however sorrowfully and reluctantly it may be at first followed. C.B.",p s pray sir excuse me for writing to you a second time i could not help writing partly to tell you how thankful i am for your kindness and partly to let you know that your advice shall not be wasted however sorrowfully and reluctantly it may be at first followed c b,ps pray sir excuse me for writing to you a second time i could not help writing partly to tell you how thankful i am for your kindness and partly to let you know that your advice shall not be wasted however sorrowfully and reluctantly it may be at first followed cb,0.07407407407407407,0.00749063670411985,54,52
3575-170457-0027.flac,3575-170457-0027,I CANNOT DENY MYSELF THE GRATIFICATION OF INSERTING SOUTHEY'S REPLY,I cannot deny myself the gratification of inserting Sothe's reply.,i cannot deny myself the gratification of inserting southeys reply,i cannot deny myself the gratification of inserting sothes reply,0.1,0.030303030303030304,10,10
3575-170457-0028.flac,3575-170457-0028,KESWICK MARCH TWENTY SECOND EIGHTEEN THIRTY SEVEN DEAR MADAM,"Keswick, March 22, 1837. Dear Madame,",keswick march twenty second eighteen thirty seven dear madam,keswick march 22 1837 dear madame,0.6666666666666666,0.5833333333333334,9,6
3575-170457-0029.flac,3575-170457-0029,YOUR LETTER HAS GIVEN ME GREAT PLEASURE AND I SHOULD NOT FORGIVE MYSELF IF I DID NOT TELL YOU SO,"Your letter has given me great pleasure, and I should not forgive myself if I did not tell you so.",your letter has given me great pleasure and i should not forgive myself if i did not tell you so,your letter has given me great pleasure and i should not forgive myself if i did not tell you so,0.0,0.0,20,20
3575-170457-0030.flac,3575-170457-0030,OF THIS SECOND LETTER ALSO SHE SPOKE AND TOLD ME THAT IT CONTAINED AN INVITATION FOR HER TO GO AND SEE THE POET IF EVER SHE VISITED THE LAKES,of this second letter also she spoke and told me that it contained an invitation for her to go and see the poet if ever she visited the lakes,of this second letter also she spoke and told me that it contained an invitation for her to go and see the poet if ever she visited the lakes,of this second letter also she spoke and told me that it contained an invitation for her to go and see the poet if ever she visited the lakes,0.0,0.0,29,29
3575-170457-0031.flac,3575-170457-0031,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,"On August 27, 1837, she writes,",on august twenty seventh eighteen thirty seven she writes,on august 27 1837 she writes,0.5555555555555556,0.6140350877192983,9,6
3575-170457-0032.flac,3575-170457-0032,COME COME I AM GETTING REALLY TIRED OF YOUR ABSENCE,"Come, come, I'm getting really tired of your absence.",come come i am getting really tired of your absence,come come im getting really tired of your absence,0.2,0.0392156862745098,10,9
3575-170457-0033.flac,3575-170457-0033,SATURDAY AFTER SATURDAY COMES ROUND AND I CAN HAVE NO HOPE OF HEARING YOUR KNOCK AT THE DOOR AND THEN BEING TOLD THAT MISS E IS COME OH DEAR,Saturday after Saturday comes around and I can have no hope of hearing your knock at the door and then being told that Miss E has come. Oh dear!,saturday after saturday comes round and i can have no hope of hearing your knock at the door and then being told that miss e is come oh dear,saturday after saturday comes around and i can have no hope of hearing your knock at the door and then being told that miss e has come oh dear,0.06896551724137931,0.02142857142857143,29,29
3575-170457-0034.flac,3575-170457-0034,IN THIS MONOTONOUS LIFE OF MINE THAT WAS A PLEASANT EVENT,"In this monotonous life of mine, that was a pleasant event.",in this monotonous life of mine that was a pleasant event,in this monotonous life of mine that was a pleasant event,0.0,0.0,11,11
3575-170457-0035.flac,3575-170457-0035,I WISH IT WOULD RECUR AGAIN BUT IT WILL TAKE TWO OR THREE INTERVIEWS BEFORE THE STIFFNESS THE ESTRANGEMENT OF THIS LONG SEPARATION WILL WEAR AWAY,"I wish it would recur again, but it will take two or three interviews before the stiffness, the estrangement of this long separation will wear away.",i wish it would recur again but it will take two or three interviews before the stiffness the estrangement of this long separation will wear away,i wish it would recur again but it will take two or three interviews before the stiffness the estrangement of this long separation will wear away,0.0,0.0,26,26
3575-170457-0036.flac,3575-170457-0036,MY EYES FILL WITH TEARS WHEN I CONTRAST THE BLISS OF SUCH A STATE BRIGHTENED BY HOPES OF THE FUTURE WITH THE MELANCHOLY STATE I NOW LIVE IN UNCERTAIN THAT I EVER FELT TRUE CONTRITION WANDERING IN THOUGHT AND DEED LONGING FOR HOLINESS WHICH I SHALL NEVER NEVER OBTAIN SMITTEN AT TIMES TO THE HEART WITH THE CONVICTION THAT GHASTLY CALVINISTIC DOCTRINES ARE TRUE DARKENED IN SHORT BY THE VERY SHADOWS OF SPIRITUAL DEATH,my eyes fill with tears when i contrast the bliss of such a state brightened by hopes of the future with the melancholy state i now live in uncertain that i ever felt true contrition wandering in thought and deed longing for holiness which i shall never never obtain smitten at times to the heart with the conviction that ghastly calvinistic doctrines are true darkened in short by the very shadows of spiritual death chameleon,my eyes fill with tears when i contrast the bliss of such a state brightened by hopes of the future with the melancholy state i now live in uncertain that i ever felt true contrition wandering in thought and deed longing for holiness which i shall never never obtain smitten at times to the heart with the conviction that ghastly calvinistic doctrines are true darkened in short by the very shadows of spiritual death,my eyes fill with tears when i contrast the bliss of such a state brightened by hopes of the future with the melancholy state i now live in uncertain that i ever felt true contrition wandering in thought and deed longing for holiness which i shall never never obtain smitten at times to the heart with the conviction that ghastly calvinistic doctrines are true darkened in short by the very shadows of spiritual death chameleon,0.013513513513513514,0.023980815347721823,74,75
3575-170457-0037.flac,3575-170457-0037,IF CHRISTIAN PERFECTION BE NECESSARY TO SALVATION I SHALL NEVER BE SAVED MY HEART IS A VERY HOTBED FOR SINFUL THOUGHTS AND WHEN I DECIDE ON AN ACTION I SCARCELY REMEMBER TO LOOK TO MY REDEEMER FOR DIRECTION,"If Christian perfection be necessary to salvation, I shall never be saved. My heart is a very hotbed for sinful thoughts, and when I decide on an action I scarcely remember to look to my Redeemer for direction.",if christian perfection be necessary to salvation i shall never be saved my heart is a very hotbed for sinful thoughts and when i decide on an action i scarcely remember to look to my redeemer for direction,if christian perfection be necessary to salvation i shall never be saved my heart is a very hotbed for sinful thoughts and when i decide on an action i scarcely remember to look to my redeemer for direction,0.0,0.0,38,38
3575-170457-0038.flac,3575-170457-0038,AND MEANTIME I KNOW THE GREATNESS OF JEHOVAH I ACKNOWLEDGE THE PERFECTION OF HIS WORD I ADORE THE PURITY OF THE CHRISTIAN FAITH MY THEORY IS RIGHT MY PRACTICE HORRIBLY WRONG,"And meantime, I know the greatness of Jehovah. I acknowledge the perfection of his word. I adore the purity of the Christian faith. My theory is right, my practice horribly wrong.",and meantime i know the greatness of jehovah i acknowledge the perfection of his word i adore the purity of the christian faith my theory is right my practice horribly wrong,and meantime i know the greatness of jehovah i acknowledge the perfection of his word i adore the purity of the christian faith my theory is right my practice horribly wrong,0.0,0.0,31,31
3575-170457-0039.flac,3575-170457-0039,THE CHRISTMAS HOLIDAYS CAME AND SHE AND ANNE RETURNED TO THE PARSONAGE AND TO THAT HAPPY HOME CIRCLE IN WHICH ALONE THEIR NATURES EXPANDED AMONGST ALL OTHER PEOPLE THEY SHRIVELLED UP MORE OR LESS,"The Christmas holidays came, and she and Anne returned to the parsonage, and to that happy home circle, in which alone their natures expanded. Amongst all other people they shriveled up more or less.",the christmas holidays came and she and anne returned to the parsonage and to that happy home circle in which alone their natures expanded amongst all other people they shrivelled up more or less,the christmas holidays came and she and anne returned to the parsonage and to that happy home circle in which alone their natures expanded amongst all other people they shriveled up more or less,0.029411764705882353,0.005128205128205128,34,34
3575-170457-0040.flac,3575-170457-0040,INDEED THERE WERE ONLY ONE OR TWO STRANGERS WHO COULD BE ADMITTED AMONG THE SISTERS WITHOUT PRODUCING THE SAME RESULT,indeed there were only one or two strangers who could be admitted among the sisters without producing the same result,indeed there were only one or two strangers who could be admitted among the sisters without producing the same result,indeed there were only one or two strangers who could be admitted among the sisters without producing the same result,0.0,0.0,20,20
3575-170457-0041.flac,3575-170457-0041,SHE WAS GONE OUT INTO THE VILLAGE ON SOME ERRAND WHEN AS SHE WAS DESCENDING THE STEEP STREET HER FOOT SLIPPED ON THE ICE AND SHE FELL IT WAS DARK AND NO ONE SAW HER MISCHANCE TILL AFTER A TIME HER GROANS ATTRACTED THE ATTENTION OF A PASSER BY,she was gone out into the village on some errand when as she was descending the steep street her foot slipped on the ice and she fell it was dark and no one saw her mischance till after a time her groans attracted the attention of a passer-by you,she was gone out into the village on some errand when as she was descending the steep street her foot slipped on the ice and she fell it was dark and no one saw her mischance till after a time her groans attracted the attention of a passer by,she was gone out into the village on some errand when as she was descending the steep street her foot slipped on the ice and she fell it was dark and no one saw her mischance till after a time her groans attracted the attention of a passerby you,0.04081632653061224,0.02066115702479339,49,49
3575-170457-0042.flac,3575-170457-0042,UNFORTUNATELY THE FRACTURE COULD NOT BE SET TILL SIX O'CLOCK THE NEXT MORNING AS NO SURGEON WAS TO BE HAD BEFORE THAT TIME AND SHE NOW LIES AT OUR HOUSE IN A VERY DOUBTFUL AND DANGEROUS STATE,"Unfortunately, the fracture could not be set till 6 o'clock the next morning, as no surgeon was to be had before that time. And she now lies at our house in a very doubtful and dangerous state.",unfortunately the fracture could not be set till six oclock the next morning as no surgeon was to be had before that time and she now lies at our house in a very doubtful and dangerous state,unfortunately the fracture could not be set till 6 oclock the next morning as no surgeon was to be had before that time and she now lies at our house in a very doubtful and dangerous state,0.02702702702702703,0.015789473684210527,37,37
3575-170457-0043.flac,3575-170457-0043,HOWEVER REMEMBERING WHAT YOU TOLD ME NAMELY THAT YOU HAD COMMENDED THE MATTER TO A HIGHER DECISION THAN OURS AND THAT YOU WERE RESOLVED TO SUBMIT WITH RESIGNATION TO THAT DECISION WHATEVER IT MIGHT BE I HOLD IT MY DUTY TO YIELD ALSO AND TO BE SILENT IT MAY BE ALL FOR THE BEST,however remembering what you told me namely that you had commended the matter to a higher decision than ours and that you were resolved to submit with resignation to that decision whatever it might be i hold it my duty to yield also and to be silent and may be all for the best,however remembering what you told me namely that you had commended the matter to a higher decision than ours and that you were resolved to submit with resignation to that decision whatever it might be i hold it my duty to yield also and to be silent it may be all for the best,however remembering what you told me namely that you had commended the matter to a higher decision than ours and that you were resolved to submit with resignation to that decision whatever it might be i hold it my duty to yield also and to be silent and may be all for the best,0.018518518518518517,0.010869565217391304,54,54
3575-170457-0044.flac,3575-170457-0044,AFTER THIS DISAPPOINTMENT I NEVER DARE RECKON WITH CERTAINTY ON THE ENJOYMENT OF A PLEASURE AGAIN IT SEEMS AS IF SOME FATALITY STOOD BETWEEN YOU AND ME,after this disappointment i never dare reckon with certainty on the enjoyment of a pleasure again it seems as if some fatality stood between you and me,after this disappointment i never dare reckon with certainty on the enjoyment of a pleasure again it seems as if some fatality stood between you and me,after this disappointment i never dare reckon with certainty on the enjoyment of a pleasure again it seems as if some fatality stood between you and me,0.0,0.0,27,27
3575-170457-0045.flac,3575-170457-0045,I AM NOT GOOD ENOUGH FOR YOU AND YOU MUST BE KEPT FROM THE CONTAMINATION OF TOO INTIMATE SOCIETY,"I am not good enough for you, and you must be kept from the contamination of too intimate society.",i am not good enough for you and you must be kept from the contamination of too intimate society,i am not good enough for you and you must be kept from the contamination of too intimate society,0.0,0.0,19,19
3575-170457-0046.flac,3575-170457-0046,A GOOD NEIGHBOUR OF THE BRONTES A CLEVER INTELLIGENT YORKSHIRE WOMAN WHO KEEPS A DRUGGIST'S SHOP IN HAWORTH AND FROM HER OCCUPATION HER EXPERIENCE AND EXCELLENT SENSE HOLDS THE POSITION OF VILLAGE DOCTRESS AND NURSE AND AS SUCH HAS BEEN A FRIEND IN MANY A TIME OF TRIAL AND SICKNESS AND DEATH IN THE HOUSEHOLDS ROUND TOLD ME A CHARACTERISTIC LITTLE INCIDENT CONNECTED WITH TABBY'S FRACTURED LEG,a good neighbour of the brontes a clever intelligent yorkshire woman who keeps a druggist's shop in haworth from her occupation her experience in excellent sense holds the position of village doctress and nurse and as such has been a friend in many a time of trial and sickness and death in the household round told me a characteristic little incident connected with tabby's fractured leg,a good neighbour of the brontes a clever intelligent yorkshire woman who keeps a druggists shop in haworth and from her occupation her experience and excellent sense holds the position of village doctress and nurse and as such has been a friend in many a time of trial and sickness and death in the households round told me a characteristic little incident connected with tabbys fractured leg,a good neighbour of the brontes a clever intelligent yorkshire woman who keeps a druggists shop in haworth from her occupation her experience in excellent sense holds the position of village doctress and nurse and as such has been a friend in many a time of trial and sickness and death in the household round told me a characteristic little incident connected with tabbys fractured leg,0.04477611940298507,0.017857142857142856,67,66
3575-170457-0047.flac,3575-170457-0047,TABBY HAD LIVED WITH THEM FOR TEN OR TWELVE YEARS AND WAS AS CHARLOTTE EXPRESSED IT ONE OF THE FAMILY,"Tabby had lived with them for ten or twelve years and was, as Charlotte expressed it, one of the family.",tabby had lived with them for ten or twelve years and was as charlotte expressed it one of the family,tabby had lived with them for ten or twelve years and was as charlotte expressed it one of the family,0.0,0.0,20,20
3575-170457-0048.flac,3575-170457-0048,HE REFUSED AT FIRST TO LISTEN TO THE CAREFUL ADVICE IT WAS REPUGNANT TO HIS LIBERAL NATURE,He refused at first to listen to the careful advice. It was repugnant to his liberal nature.,he refused at first to listen to the careful advice it was repugnant to his liberal nature,he refused at first to listen to the careful advice it was repugnant to his liberal nature,0.0,0.0,17,17
3575-170457-0049.flac,3575-170457-0049,THIS DECISION WAS COMMUNICATED TO THE GIRLS,This decision was communicated to the girls.,this decision was communicated to the girls,this decision was communicated to the girls,0.0,0.0,7,7
3575-170457-0050.flac,3575-170457-0050,TABBY HAD TENDED THEM IN THEIR CHILDHOOD THEY AND NONE OTHER SHOULD TEND HER IN HER INFIRMITY AND AGE,tabby had tended them in their childhood they and none other should tend her in her infirmity and age,tabby had tended them in their childhood they and none other should tend her in her infirmity and age,tabby had tended them in their childhood they and none other should tend her in her infirmity and age,0.0,0.0,19,19
3575-170457-0051.flac,3575-170457-0051,AT TEA TIME THEY WERE SAD AND SILENT AND THE MEAL WENT AWAY UNTOUCHED BY ANY OF THE THREE,"At tea time they were sad and silent, and the meal went away untouched by any of the three.",at tea time they were sad and silent and the meal went away untouched by any of the three,at tea time they were sad and silent and the meal went away untouched by any of the three,0.0,0.0,19,19
3575-170457-0052.flac,3575-170457-0052,SHE HAD ANOTHER WEIGHT ON HER MIND THIS CHRISTMAS,She had another weight on her mind this Christmas.,she had another weight on her mind this christmas,she had another weight on her mind this christmas,0.0,0.0,9,9
