file,category,super_category,target,transcription,processed,is_hallucination,is_looping,boh_matches,char_count,word_count
2-39441-A-19.wav,thunderstorm,natural,19,Thank you.,,True,False,"['thank you', 'you']",10,2
2-39443-A-19.wav,thunderstorm,natural,19,Thank you.,,True,False,"['thank you', 'you']",10,2
2-39443-B-19.wav,thunderstorm,natural,19,.,.,True,False,[],1,1
2-39945-A-19.wav,thunderstorm,natural,19,Thanks for watching!,!,True,False,['thanks for watching'],20,3
2-39945-B-19.wav,thunderstorm,natural,19,Thank you.,,True,False,"['thank you', 'you']",10,2
2-39945-C-19.wav,thunderstorm,natural,19,BOOM,BOOM,True,False,[],4,1
2-42101-A-43.wav,car_horn,exterior,43,,,False,False,[],0,0
2-43802-A-42.wav,siren,exterior,42,,,False,False,[],0,0
2-43806-A-42.wav,siren,exterior,42,,,False,False,[],0,0
2-50665-A-20.wav,crying_baby,human_non_speech,20,Meow...,Meow...,True,False,[],7,1
2-50666-A-20.wav,crying_baby,human_non_speech,20,Everybody remember me.,Everybody remember me.,True,False,[],22,3
2-50667-A-41.wav,chainsaw,exterior,41,you,,True,False,['you'],3,1
2-50667-B-41.wav,chainsaw,exterior,41,Vroooooom!,Vroooooom!,True,False,[],10,1
2-50668-A-41.wav,chainsaw,exterior,41,"Oh, my God.","Oh, my God.",True,False,[],11,3
2-50668-B-41.wav,chainsaw,exterior,41,The movie,movie,True,False,['the'],9,2
2-50774-A-23.wav,breathing,human_non_speech,23,,,False,False,[],0,0
2-51173-A-35.wav,washing_machine,interior,35,.,.,True,False,[],1,1
2-51630-A-49.wav,hand_saw,exterior,49,,,False,False,[],0,0
2-51630-B-49.wav,hand_saw,exterior,49,Thank you.,,True,False,"['thank you', 'you']",10,2
2-52001-A-28.wav,snoring,human_non_speech,28,,,False,False,[],0,0
2-52001-B-28.wav,snoring,human_non_speech,28,Thank you.,,True,False,"['thank you', 'you']",10,2
2-52085-A-4.wav,frog,animals,4,I'm not going to let you go. I'm not going to let you go.,I'm not going to let go. I'm not going to let go.,True,False,['you'],57,14
2-52085-B-4.wav,frog,animals,4,,,False,False,[],0,0
2-52789-A-4.wav,frog,animals,4,,,False,False,[],0,0
2-54086-A-43.wav,car_horn,exterior,43,Thank you.,,True,False,"['thank you', 'you']",10,2
2-54961-A-23.wav,breathing,human_non_speech,23,,,False,False,[],0,0
2-54962-A-23.wav,breathing,human_non_speech,23,,,False,False,[],0,0
2-56926-A-46.wav,church_bells,exterior,46,Thank you.,,True,False,"['thank you', 'you']",10,2
2-57191-A-46.wav,church_bells,exterior,46,Thank you.,,True,False,"['thank you', 'you']",10,2
2-57733-A-22.wav,clapping,human_non_speech,22,Thank you.,,True,False,"['thank you', 'you']",10,2
2-59241-A-35.wav,washing_machine,interior,35,Thank you.,,True,False,"['thank you', 'you']",10,2
2-59321-A-49.wav,hand_saw,exterior,49,,,False,False,[],0,0
2-59565-A-46.wav,church_bells,exterior,46,,,False,False,[],0,0
2-59566-A-46.wav,church_bells,exterior,46,Thank you.,,True,False,"['thank you', 'you']",10,2
2-60180-A-49.wav,hand_saw,exterior,49,,,False,False,[],0,0
2-60180-B-49.wav,hand_saw,exterior,49,,,False,False,[],0,0
2-60791-A-26.wav,laughing,human_non_speech,26,,,False,False,[],0,0
2-60794-A-26.wav,laughing,human_non_speech,26,Thank you.,,True,False,"['thank you', 'you']",10,2
2-60795-A-26.wav,laughing,human_non_speech,26,Thank you.,,True,False,"['thank you', 'you']",10,2
2-60900-A-22.wav,clapping,human_non_speech,22,Thank you.,,True,False,"['thank you', 'you']",10,2
2-61311-A-12.wav,crackling_fire,natural,12,Thank you.,,True,False,"['thank you', 'you']",10,2
2-61618-A-46.wav,church_bells,exterior,46,Amen.,Amen.,True,False,[],5,1
2-62226-A-26.wav,laughing,human_non_speech,26,,,False,False,[],0,0
2-64332-A-18.wav,toilet_flush,natural,18,Thank you.,,True,False,"['thank you', 'you']",10,2
2-64962-A-15.wav,water_drops,natural,15,Thank you.,,True,False,"['thank you', 'you']",10,2
2-64963-A-15.wav,water_drops,natural,15,Thank you.,,True,False,"['thank you', 'you']",10,2
2-65484-A-18.wav,toilet_flush,natural,18,"Hello everyone, welcome back to my channel.","Hello everyone, welcome back to my channel.",True,False,[],43,7
2-65747-A-12.wav,crackling_fire,natural,12,Thank you.,,True,False,"['thank you', 'you']",10,2
2-65750-A-1.wav,rooster,animals,1,Ha ha ha ha!,Ha ha ha ha!,True,True,[],12,4
2-66205-A-23.wav,breathing,human_non_speech,23,,,False,False,[],0,0
2-66637-A-20.wav,crying_baby,human_non_speech,20,,,False,False,[],0,0
2-66637-B-20.wav,crying_baby,human_non_speech,20,,,False,False,[],0,0
2-67422-A-18.wav,toilet_flush,natural,18,Hey guys! Welcome back to me,Hey guys! Welcome back to me,True,False,[],28,6
2-68391-A-41.wav,chainsaw,exterior,41,,,False,False,[],0,0
2-68391-B-41.wav,chainsaw,exterior,41,Aaaaaaaaaaah!,Aaaaaaaaaaah!,True,False,[],13,1
2-68595-A-15.wav,water_drops,natural,15,Thank you.,,True,False,"['thank you', 'you']",10,2
2-68595-B-15.wav,water_drops,natural,15,Thank you.,,True,False,"['thank you', 'you']",10,2
2-69131-A-5.wav,cat,animals,5,Meow. Meow.,Meow. Meow.,True,False,[],11,2
2-69131-B-5.wav,cat,animals,5,,,False,False,[],0,0
2-70052-A-42.wav,siren,exterior,42,,,False,False,[],0,0
2-70052-B-42.wav,siren,exterior,42,,,False,False,[],0,0
2-70280-A-18.wav,toilet_flush,natural,18,,,False,False,[],0,0
2-70344-A-33.wav,door_wood_creaks,interior,33,You,,True,False,['you'],3,1
2-70366-A-33.wav,door_wood_creaks,interior,33,,,False,False,[],0,0
2-70367-A-33.wav,door_wood_creaks,interior,33,,,False,False,[],0,0
2-70936-A-42.wav,siren,exterior,42,,,False,False,[],0,0
2-70938-A-42.wav,siren,exterior,42,,,False,False,[],0,0
2-70939-A-42.wav,siren,exterior,42,,,False,False,[],0,0
2-71162-A-1.wav,rooster,animals,1,,,False,False,[],0,0
2-72268-A-6.wav,hen,animals,6,,,False,False,[],0,0
2-72547-A-14.wav,chirping_birds,natural,14,,,False,False,[],0,0
2-72547-B-14.wav,chirping_birds,natural,14,Thank you.,,True,False,"['thank you', 'you']",10,2
2-72547-C-14.wav,chirping_birds,natural,14,Thank you.,,True,False,"['thank you', 'you']",10,2
2-72547-D-14.wav,chirping_birds,natural,14,,,False,False,[],0,0
2-72677-A-18.wav,toilet_flush,natural,18,Thank you.,,True,False,"['thank you', 'you']",10,2
2-72688-A-42.wav,siren,exterior,42,,,False,False,[],0,0
2-72970-A-10.wav,rain,natural,10,Thank you.,,True,False,"['thank you', 'you']",10,2
2-73027-A-10.wav,rain,natural,10,Thank you.,,True,False,"['thank you', 'you']",10,2
2-7321-A-33.wav,door_wood_creaks,interior,33,you,,True,False,['you'],3,1
2-73260-A-10.wav,rain,natural,10,,,False,False,[],0,0
2-73544-A-27.wav,brushing_teeth,human_non_speech,27,,,False,False,[],0,0
2-74361-A-47.wav,airplane,exterior,47,Thanks for watching!,!,True,False,['thanks for watching'],20,3
2-74977-A-18.wav,toilet_flush,natural,18,.,.,True,False,[],1,1
2-75726-A-6.wav,hen,animals,6,Ha ha ha ha ha ha!,Ha ha ha!,True,True,[],18,6
2-76408-A-22.wav,clapping,human_non_speech,22,,,False,False,[],0,0
2-76408-B-22.wav,clapping,human_non_speech,22,.,.,True,False,[],1,1
2-76408-C-22.wav,clapping,human_non_speech,22,.,.,True,False,[],1,1
2-76408-D-22.wav,clapping,human_non_speech,22,,,False,False,[],0,0
2-76868-A-6.wav,hen,animals,6,Ha ha ha ha ha!,Ha ha ha!,True,True,[],15,5
2-77346-A-46.wav,church_bells,exterior,46,© BF-WATCH TV 2021,© BF-WATCH TV 2021,True,False,[],18,4
2-77347-A-46.wav,church_bells,exterior,46,you,,True,False,['you'],3,1
2-77945-A-41.wav,chainsaw,exterior,41,🎵,🎵,True,False,[],1,1
2-77945-B-41.wav,chainsaw,exterior,41,Unnnnnnnngch pulled it out x 39,Unnnnnnnngch pulled it out x 39,True,False,[],31,6
2-78381-A-46.wav,church_bells,exterior,46,.,.,True,False,[],1,1
2-78562-A-37.wav,clock_alarm,interior,37,Thank you.,,True,False,"['thank you', 'you']",10,2
2-78562-B-37.wav,clock_alarm,interior,37,Thank you.,,True,False,"['thank you', 'you']",10,2
2-78651-A-44.wav,engine,exterior,44,Thank you.,,True,False,"['thank you', 'you']",10,2
2-78781-A-47.wav,airplane,exterior,47,Thank you.,,True,False,"['thank you', 'you']",10,2
2-78799-A-47.wav,airplane,exterior,47,,,False,False,[],0,0
2-79769-A-26.wav,laughing,human_non_speech,26,,,False,False,[],0,0
2-79775-A-26.wav,laughing,human_non_speech,26,Hahahaha,Hahahaha,True,False,[],8,1
2-80313-A-28.wav,snoring,human_non_speech,28,,,False,False,[],0,0
2-80482-A-20.wav,crying_baby,human_non_speech,20,,,False,False,[],0,0
2-80844-A-13.wav,crickets,natural,13,Thank you.,,True,False,"['thank you', 'you']",10,2
2-81112-A-34.wav,can_opening,interior,34,Thank you.,,True,False,"['thank you', 'you']",10,2
2-81190-A-34.wav,can_opening,interior,34,,,False,False,[],0,0
2-81270-A-1.wav,rooster,animals,1,,,False,False,[],0,0
2-81731-A-10.wav,rain,natural,10,Thank you.,,True,False,"['thank you', 'you']",10,2
2-81970-A-7.wav,insects,animals,7,© transcript Emily Beynon,© transcript Emily Beynon,True,False,[],25,4
2-81970-B-7.wav,insects,animals,7,Thank you.,,True,False,"['thank you', 'you']",10,2
2-81970-C-7.wav,insects,animals,7,.,.,True,False,[],1,1
2-82071-A-27.wav,brushing_teeth,human_non_speech,27,Thank you.,,True,False,"['thank you', 'you']",10,2
2-82077-A-7.wav,insects,animals,7,,,False,False,[],0,0
2-82274-A-5.wav,cat,animals,5,Meow! Meow!,Meow! Meow!,True,False,[],11,2
2-82274-B-5.wav,cat,animals,5,Meow! Meow!,Meow! Meow!,True,False,[],11,2
2-82367-A-10.wav,rain,natural,10,Thank you.,,True,False,"['thank you', 'you']",10,2
2-82455-A-23.wav,breathing,human_non_speech,23,.,.,True,False,[],1,1
2-82538-A-21.wav,sneezing,human_non_speech,21,,,False,False,[],0,0
2-83270-A-13.wav,crickets,natural,13,Thank you.,,True,False,"['thank you', 'you']",10,2
2-83536-A-27.wav,brushing_teeth,human_non_speech,27,,,False,False,[],0,0
2-83667-A-34.wav,can_opening,interior,34,Thanks for watching guys !,guys !,True,False,['thanks for watching'],26,5
2-83688-A-34.wav,can_opening,interior,34,Thank you.,,True,False,"['thank you', 'you']",10,2
2-83934-A-5.wav,cat,animals,5,,,False,False,[],0,0
2-83934-B-5.wav,cat,animals,5,,,False,False,[],0,0
2-84693-A-49.wav,hand_saw,exterior,49,Thank you.,,True,False,"['thank you', 'you']",10,2
2-84943-A-18.wav,toilet_flush,natural,18,Oh,Oh,True,False,[],2,1
2-84965-A-23.wav,breathing,human_non_speech,23,,,False,False,[],0,0
2-85139-A-13.wav,crickets,natural,13,Thank you.,,True,False,"['thank you', 'you']",10,2
2-85292-A-24.wav,coughing,human_non_speech,24,uh...,uh...,True,False,[],5,1
2-85434-A-27.wav,brushing_teeth,human_non_speech,27,,,False,False,[],0,0
2-85471-A-34.wav,can_opening,interior,34,Thank you.,,True,False,"['thank you', 'you']",10,2
2-85945-A-18.wav,toilet_flush,natural,18,,,False,False,[],0,0
2-86160-A-27.wav,brushing_teeth,human_non_speech,27,,,False,False,[],0,0
2-87282-A-34.wav,can_opening,interior,34,Thank you.,,True,False,"['thank you', 'you']",10,2
2-87412-A-24.wav,coughing,human_non_speech,24,"Cough, cough, cough, cough.","Cough, cough, cough, cough.",True,True,[],27,4
2-87780-A-33.wav,door_wood_creaks,interior,33,,,False,False,[],0,0
2-87781-A-10.wav,rain,natural,10,Thank you.,,True,False,"['thank you', 'you']",10,2
2-87794-A-24.wav,coughing,human_non_speech,24,Thank you.,,True,False,"['thank you', 'you']",10,2
2-87795-A-24.wav,coughing,human_non_speech,24,I talented,I talented,True,False,[],10,2
2-87799-A-24.wav,coughing,human_non_speech,24,Thank you.,,True,False,"['thank you', 'you']",10,2
2-88724-A-38.wav,clock_tick,interior,38,Thank you for watching!,,True,False,"['thank you', 'thank you for watching', 'you']",23,4
2-89516-A-37.wav,clock_alarm,interior,37,,,False,False,[],0,0
2-91912-A-33.wav,door_wood_creaks,interior,33,,,False,False,[],0,0
2-91912-B-33.wav,door_wood_creaks,interior,33,you,,True,False,['you'],3,1
2-92627-A-27.wav,brushing_teeth,human_non_speech,27,,,False,False,[],0,0
2-92978-A-29.wav,drinking_sipping,human_non_speech,29,Game on.,Game on.,True,False,[],8,2
2-93030-A-21.wav,sneezing,human_non_speech,21,Mummy!,Mummy!,True,False,[],6,1
2-94230-A-27.wav,brushing_teeth,human_non_speech,27,Thank you.,,True,False,"['thank you', 'you']",10,2
2-94807-A-29.wav,drinking_sipping,human_non_speech,29,,,False,False,[],0,0
2-95035-A-1.wav,rooster,animals,1,,,False,False,[],0,0
2-95258-A-1.wav,rooster,animals,1,,,False,False,[],0,0
2-95258-B-1.wav,rooster,animals,1,Bye bye.,Bye bye.,True,False,[],8,2
2-95567-A-23.wav,breathing,human_non_speech,23,Sigh.,Sigh.,True,False,[],5,1
2-96033-A-13.wav,crickets,natural,13,Thanks for watching!,!,True,False,['thanks for watching'],20,3
2-96063-A-37.wav,clock_alarm,interior,37,Beeping,Beeping,True,False,[],7,1
2-96460-A-1.wav,rooster,animals,1,,,False,False,[],0,0
2-96654-A-47.wav,airplane,exterior,47,Thanks for watching!,!,True,False,['thanks for watching'],20,3
2-96904-A-27.wav,brushing_teeth,human_non_speech,27,,,False,False,[],0,0
2-98392-A-23.wav,breathing,human_non_speech,23,,,False,False,[],0,0
2-98676-A-24.wav,coughing,human_non_speech,24,"Cough, cough, cough.","Cough, cough, cough.",True,False,[],20,3
2-98866-A-47.wav,airplane,exterior,47,Thanks for watching!,!,True,False,['thanks for watching'],20,3
2-99795-A-32.wav,keyboard_typing,interior,32,,,False,False,[],0,0
2-99796-A-32.wav,keyboard_typing,interior,32,,,False,False,[],0,0
2-99955-A-7.wav,insects,animals,7,,,False,False,[],0,0
2-99955-B-7.wav,insects,animals,7,,,False,False,[],0,0
2-99955-C-7.wav,insects,animals,7,,,False,False,[],0,0
3-100018-A-18.wav,toilet_flush,natural,18,,,False,False,[],0,0
3-100024-A-27.wav,brushing_teeth,human_non_speech,27,,,False,False,[],0,0
3-100024-B-27.wav,brushing_teeth,human_non_speech,27,Thank you.,,True,False,"['thank you', 'you']",10,2
3-101381-A-33.wav,door_wood_creaks,interior,33,,,False,False,[],0,0
3-101381-B-33.wav,door_wood_creaks,interior,33,Thank you.,,True,False,"['thank you', 'you']",10,2
3-102583-A-49.wav,hand_saw,exterior,49,,,False,False,[],0,0
3-102583-B-49.wav,hand_saw,exterior,49,,,False,False,[],0,0
3-102583-C-49.wav,hand_saw,exterior,49,,,False,False,[],0,0
3-102908-A-4.wav,frog,animals,4,Jup Will,Jup Will,True,False,[],8,2
3-103050-A-19.wav,thunderstorm,natural,19,Thank you.,,True,False,"['thank you', 'you']",10,2
3-103051-A-19.wav,thunderstorm,natural,19,Thank you.,,True,False,"['thank you', 'you']",10,2
3-103051-B-19.wav,thunderstorm,natural,19,Thank you.,,True,False,"['thank you', 'you']",10,2
3-103051-C-19.wav,thunderstorm,natural,19,Thank you.,,True,False,"['thank you', 'you']",10,2
3-103401-A-33.wav,door_wood_creaks,interior,33,,,False,False,[],0,0
3-103401-B-33.wav,door_wood_creaks,interior,33,I'll see you next time.,I'll see next time.,True,False,['you'],23,5
3-103401-C-33.wav,door_wood_creaks,interior,33,,,False,False,[],0,0
3-103401-D-33.wav,door_wood_creaks,interior,33,,,False,False,[],0,0
3-103597-A-25.wav,footsteps,human_non_speech,25,Thank you.,,True,False,"['thank you', 'you']",10,2
3-103598-A-25.wav,footsteps,human_non_speech,25,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-103599-A-25.wav,footsteps,human_non_speech,25,,,False,False,[],0,0
3-103599-B-25.wav,footsteps,human_non_speech,25,Thank you.,,True,False,"['thank you', 'you']",10,2
3-104632-A-12.wav,crackling_fire,natural,12,Thank you.,,True,False,"['thank you', 'you']",10,2
3-104761-A-7.wav,insects,animals,7,,,False,False,[],0,0
3-104761-B-7.wav,insects,animals,7,,,False,False,[],0,0
3-104958-A-12.wav,crackling_fire,natural,12,Thank you.,,True,False,"['thank you', 'you']",10,2
3-105235-A-7.wav,insects,animals,7,,,False,False,[],0,0
3-105236-A-7.wav,insects,animals,7,,,False,False,[],0,0
3-107123-A-26.wav,laughing,human_non_speech,26,,,False,False,[],0,0
3-107219-A-1.wav,rooster,animals,1,,,False,False,[],0,0
3-108160-A-23.wav,breathing,human_non_speech,23,,,False,False,[],0,0
3-108451-A-17.wav,pouring_water,natural,17,Thank you.,,True,False,"['thank you', 'you']",10,2
3-108451-B-17.wav,pouring_water,natural,17,Thank you.,,True,False,"['thank you', 'you']",10,2
3-108677-A-18.wav,toilet_flush,natural,18,Thank you.,,True,False,"['thank you', 'you']",10,2
3-108791-A-18.wav,toilet_flush,natural,18,,,False,False,[],0,0
3-110536-A-26.wav,laughing,human_non_speech,26,Ha ha ha ha ha!,Ha ha ha!,True,True,[],15,5
3-110913-A-7.wav,insects,animals,7,,,False,False,[],0,0
3-110913-B-7.wav,insects,animals,7,,,False,False,[],0,0
3-110913-C-7.wav,insects,animals,7,Thank you.,,True,False,"['thank you', 'you']",10,2
3-110913-D-7.wav,insects,animals,7,Thank you.,,True,False,"['thank you', 'you']",10,2
3-111102-A-46.wav,church_bells,exterior,46,.,.,True,False,[],1,1
3-111102-B-46.wav,church_bells,exterior,46,Thank you.,,True,False,"['thank you', 'you']",10,2
3-112356-A-18.wav,toilet_flush,natural,18,🎵,🎵,True,False,[],1,1
3-112397-A-9.wav,crow,animals,9,,,False,False,[],0,0
3-112522-A-27.wav,brushing_teeth,human_non_speech,27,,,False,False,[],0,0
3-112557-A-23.wav,breathing,human_non_speech,23,I'm sorry.,I'm rry.,True,False,['so'],10,2
3-112557-B-23.wav,breathing,human_non_speech,23,,,False,False,[],0,0
3-115382-A-44.wav,engine,exterior,44,Thank you.,,True,False,"['thank you', 'you']",10,2
3-115387-A-47.wav,airplane,exterior,47,Thank you.,,True,False,"['thank you', 'you']",10,2
3-115387-B-47.wav,airplane,exterior,47,Thank you.,,True,False,"['thank you', 'you']",10,2
3-115387-C-47.wav,airplane,exterior,47,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-116135-A-1.wav,rooster,animals,1,,,False,False,[],0,0
3-117293-A-9.wav,crow,animals,9,Ah Ah,Ah Ah,True,False,[],5,2
3-117504-A-16.wav,wind,natural,16,Thank you.,,True,False,"['thank you', 'you']",10,2
3-117504-B-16.wav,wind,natural,16,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-117793-A-37.wav,clock_alarm,interior,37,Thank you.,,True,False,"['thank you', 'you']",10,2
3-117883-A-37.wav,clock_alarm,interior,37,,,False,False,[],0,0
3-118059-A-18.wav,toilet_flush,natural,18,I,I,True,False,[],1,1
3-118069-A-27.wav,brushing_teeth,human_non_speech,27,Thank you.,,True,False,"['thank you', 'you']",10,2
3-118069-B-27.wav,brushing_teeth,human_non_speech,27,Thank you.,,True,False,"['thank you', 'you']",10,2
3-118194-A-33.wav,door_wood_creaks,interior,33,,,False,False,[],0,0
3-118487-A-26.wav,laughing,human_non_speech,26,,,False,False,[],0,0
3-118656-A-41.wav,chainsaw,exterior,41,,,False,False,[],0,0
3-118657-A-41.wav,chainsaw,exterior,41,,,False,False,[],0,0
3-118657-B-41.wav,chainsaw,exterior,41,,,False,False,[],0,0
3-118658-A-41.wav,chainsaw,exterior,41,,,False,False,[],0,0
3-118658-B-41.wav,chainsaw,exterior,41,,,False,False,[],0,0
3-118972-A-41.wav,chainsaw,exterior,41,Oh,Oh,True,False,[],2,1
3-118972-B-41.wav,chainsaw,exterior,41,"Rock, paper, scissors!","Rock, paper, scisrs!",True,False,['so'],22,3
3-119120-A-48.wav,fireworks,exterior,48,Thank you.,,True,False,"['thank you', 'you']",10,2
3-119120-B-48.wav,fireworks,exterior,48,Thank you.,,True,False,"['thank you', 'you']",10,2
3-119120-C-48.wav,fireworks,exterior,48,Thank you.,,True,False,"['thank you', 'you']",10,2
3-119120-D-48.wav,fireworks,exterior,48,Thank you.,,True,False,"['thank you', 'you']",10,2
3-119120-E-48.wav,fireworks,exterior,48,,,False,False,[],0,0
3-119455-A-44.wav,engine,exterior,44,Thank you.,,True,False,"['thank you', 'you']",10,2
3-119459-A-26.wav,laughing,human_non_speech,26,,,False,False,[],0,0
3-120526-A-37.wav,clock_alarm,interior,37,Beeping,Beeping,True,False,[],7,1
3-120526-B-37.wav,clock_alarm,interior,37,Beeping,Beeping,True,False,[],7,1
3-120644-A-12.wav,crackling_fire,natural,12,Thank you.,,True,False,"['thank you', 'you']",10,2
3-121348-A-9.wav,crow,animals,9,,,False,False,[],0,0
3-122110-A-46.wav,church_bells,exterior,46,© BF-WATCH TV 2021,© BF-WATCH TV 2021,True,False,[],18,4
3-123086-A-28.wav,snoring,human_non_speech,28,,,False,False,[],0,0
3-123224-A-19.wav,thunderstorm,natural,19,,,False,False,[],0,0
3-124376-A-3.wav,cow,animals,3,Mmmmm!,Mmmmm!,True,False,[],6,1
3-124376-B-3.wav,cow,animals,3,,,False,False,[],0,0
3-124600-A-19.wav,thunderstorm,natural,19,Thank you.,,True,False,"['thank you', 'you']",10,2
3-124795-A-28.wav,snoring,human_non_speech,28,Thank you.,,True,False,"['thank you', 'you']",10,2
3-124925-A-9.wav,crow,animals,9,,,False,False,[],0,0
3-124958-A-28.wav,snoring,human_non_speech,28,,,False,False,[],0,0
3-125418-A-24.wav,coughing,human_non_speech,24,,,False,False,[],0,0
3-125548-A-32.wav,keyboard_typing,interior,32,Thank you.,,True,False,"['thank you', 'you']",10,2
3-126113-A-26.wav,laughing,human_non_speech,26,Ha ha ha ha ha ha ha ha ha.,Ha ha ha.,True,True,[],27,9
3-126358-A-3.wav,cow,animals,3,graphical,graphical,True,False,[],9,1
3-126358-B-3.wav,cow,animals,3,,,False,False,[],0,0
3-126391-A-27.wav,brushing_teeth,human_non_speech,27,,,False,False,[],0,0
3-126391-B-27.wav,brushing_teeth,human_non_speech,27,,,False,False,[],0,0
3-127874-A-17.wav,pouring_water,natural,17,Thank you.,,True,False,"['thank you', 'you']",10,2
3-127890-A-9.wav,crow,animals,9,Ah! Ah! Ah! Ah! Ah!,Ah!,True,True,[],19,5
3-127890-B-9.wav,crow,animals,9,,,False,False,[],0,0
3-127890-C-9.wav,crow,animals,9,,,False,False,[],0,0
3-128160-A-44.wav,engine,exterior,44,Thank you.,,True,False,"['thank you', 'you']",10,2
3-128512-A-47.wav,airplane,exterior,47,Thank you.,,True,False,"['thank you', 'you']",10,2
3-128512-B-47.wav,airplane,exterior,47,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-129264-A-9.wav,crow,animals,9,Run! Run! Run! Run!,Run!,True,True,[],19,4
3-129338-A-13.wav,crickets,natural,13,Thank you.,,True,False,"['thank you', 'you']",10,2
3-129678-A-13.wav,crickets,natural,13,Thank you.,,True,False,"['thank you', 'you']",10,2
3-130330-A-22.wav,clapping,human_non_speech,22,Thank you.,,True,False,"['thank you', 'you']",10,2
3-130998-A-28.wav,snoring,human_non_speech,28,Okay.,Okay.,True,False,[],5,1
3-130998-B-28.wav,snoring,human_non_speech,28,"Oh, my God.","Oh, my God.",True,False,[],11,3
3-131943-A-37.wav,clock_alarm,interior,37,Thank you.,,True,False,"['thank you', 'you']",10,2
3-132340-A-37.wav,clock_alarm,interior,37,Thank you.,,True,False,"['thank you', 'you']",10,2
3-132601-A-24.wav,coughing,human_non_speech,24,"Cough, cough.","Cough, cough.",True,False,[],13,2
3-132747-A-26.wav,laughing,human_non_speech,26,Oh ho ho!,Oh ho ho!,True,False,[],9,3
3-132830-A-32.wav,keyboard_typing,interior,32,Thank you.,,True,False,"['thank you', 'you']",10,2
3-132852-A-10.wav,rain,natural,10,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-133977-A-29.wav,drinking_sipping,human_non_speech,29,Thank you.,,True,False,"['thank you', 'you']",10,2
3-134049-A-1.wav,rooster,animals,1,,,False,False,[],0,0
3-134699-A-16.wav,wind,natural,16,Thank you.,,True,False,"['thank you', 'you']",10,2
3-134699-B-16.wav,wind,natural,16,Thank you.,,True,False,"['thank you', 'you']",10,2
3-134699-C-16.wav,wind,natural,16,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-134802-A-13.wav,crickets,natural,13,Thank you.,,True,False,"['thank you', 'you']",10,2
3-135469-A-35.wav,washing_machine,interior,35,,,False,False,[],0,0
3-135650-A-45.wav,train,exterior,45,Thank you.,,True,False,"['thank you', 'you']",10,2
3-135650-B-45.wav,train,exterior,45,Thank you.,,True,False,"['thank you', 'you']",10,2
3-136288-A-0.wav,dog,animals,0,,,False,False,[],0,0
3-136451-A-45.wav,train,exterior,45,Thank you.,,True,False,"['thank you', 'you']",10,2
3-136608-A-16.wav,wind,natural,16,Thank you.,,True,False,"['thank you', 'you']",10,2
3-137152-A-1.wav,rooster,animals,1,BAH outfits,BAH outfits,True,False,[],11,2
3-138114-A-22.wav,clapping,human_non_speech,22,Thank you.,,True,False,"['thank you', 'you']",10,2
3-138212-A-45.wav,train,exterior,45,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-139109-A-46.wav,church_bells,exterior,46,Thank you.,,True,False,"['thank you', 'you']",10,2
3-139331-A-27.wav,brushing_teeth,human_non_speech,27,,,False,False,[],0,0
3-139958-A-37.wav,clock_alarm,interior,37,,,False,False,[],0,0
3-140199-A-8.wav,sheep,animals,8,.,.,True,False,[],1,1
3-140199-B-8.wav,sheep,animals,8,.,.,True,False,[],1,1
3-140199-C-8.wav,sheep,animals,8,,,False,False,[],0,0
3-140199-D-8.wav,sheep,animals,8,,,False,False,[],0,0
3-140323-A-29.wav,drinking_sipping,human_non_speech,29,Thank you.,,True,False,"['thank you', 'you']",10,2
3-140774-A-10.wav,rain,natural,10,,,False,False,[],0,0
3-141240-A-44.wav,engine,exterior,44,I,I,True,False,[],1,1
3-141240-B-44.wav,engine,exterior,44,Thank you.,,True,False,"['thank you', 'you']",10,2
3-141559-A-45.wav,train,exterior,45,Thank you.,,True,False,"['thank you', 'you']",10,2
3-141684-A-21.wav,sneezing,human_non_speech,21,,,False,False,[],0,0
3-142005-A-10.wav,rain,natural,10,.,.,True,False,[],1,1
3-142006-A-10.wav,rain,natural,10,Thank you.,,True,False,"['thank you', 'you']",10,2
3-142349-A-17.wav,pouring_water,natural,17,Here I light a pot called a galangal beauty and I turn the oil into boiling water I don't need a pots it should be 1 liter and I turn it when the water sweeten and when the milk harder But do not need a pot You should already salt your elected only simple things The water will not separate So please don't drop it,Here I light a pot called a galangal beauty and I turn oil into boiling water I don't need a pots it should be 1 liter and I turn it when water sweeten and when milk harder But do not need a pot should already salt r elected only simple things water will not separate please don't drop it,True,False,"['you', 'the', 'so']",314,65
3-142593-A-38.wav,clock_tick,interior,38,,,False,False,[],0,0
3-142601-A-21.wav,sneezing,human_non_speech,21,Choo!,Choo!,True,False,[],5,1
3-142604-A-24.wav,coughing,human_non_speech,24,Thank you.,,True,False,"['thank you', 'you']",10,2
3-142605-A-21.wav,sneezing,human_non_speech,21,Choo!,Choo!,True,False,[],5,1
3-143119-A-21.wav,sneezing,human_non_speech,21,,,False,False,[],0,0
3-143560-A-47.wav,airplane,exterior,47,,,False,False,[],0,0
